business_id,neg_words,neg_count,neg_top5,pos_words,pos_count,pos_top5,all_mention,review_count,word_count,stars
103022.0,[],0,[''],"['great', 'good']",2,"['great', 'good']",2,107,9501,3.570093458
43624.0,[],0,[''],"['good', 'fair']",2,"['good', 'fair']",2,64,5023,3.796875
36695.0,[],0,[''],"['great', 'good']",2,"['great', 'good']",2,2310,257793,3.870995671
70931.0,[],0,[''],"['good', 'great']",2,"['good', 'great']",2,1429,232291,4.070678796
61682.0,[],0,[''],"['great', 'good']",2,"['great', 'good']",2,8,660,4.375
28201.0,[],0,[''],"['fine', 'good']",2,"['fine', 'good']",2,532,66049,3.883458647
135546.0,[],0,[''],"['great', 'better']",2,"['great', 'better']",2,700,77796,3.807142857
15635.0,[],0,[''],"['best', 'good']",2,"['best', 'good']",2,53,3447,4.7547169810000005
141975.0,[],0,[''],"['top', 'fine']",2,"['top', 'fine']",2,90,11929,3.133333333
47971.0,[],0,[''],"['great', 'decent']",2,"['great', 'decent']",2,1738,266875,3.5822784810000003
27054.0,['low'],1,['low'],['great'],1,['great'],2,983,156439,3.855544252
147542.0,[],0,[''],"['great', 'best']",2,"['great', 'best']",2,93,10565,3.666666667
91507.0,['bad'],1,['bad'],['real'],1,['real'],2,54,8796,2.314814815
67363.0,[],0,[''],['good'],1,['good'],1,61,6374,3.032786885
30814.0,[],0,[''],['great'],1,['great'],1,494,53857,3.791497976
86990.0,[],0,[''],['decent'],1,['decent'],1,80,8412,4.075
142499.0,[],0,[''],['good'],1,['good'],1,137,12776,3.788321168
131207.0,[],0,[''],['good'],1,['good'],1,1581,173359,4.018342821
8007.0,[],0,[''],['well'],1,['well'],1,239,30659,4.288702928999999
188745.0,[],0,[''],['better'],1,['better'],1,10,896,3.8
161717.0,['pedestrian'],1,['pedestrian'],[],0,[''],1,157,13405,3.917197452
