business_id,neg_words,neg_count,neg_top5,pos_words,pos_count,pos_top5,all_mention,review_count,word_count,stars
7295.0,[],0,[''],[],0,[''],0,82,6019,4.024390244
114071.0,[],0,[''],[],0,[''],0,8,935,4.375
71442.0,[],0,[''],[],0,[''],0,166,25137,3.825301205
168597.0,[],0,[''],[],0,[''],0,3,198,3.666666667
175364.0,[],0,[''],[],0,[''],0,56,6404,3.75
171217.0,[],0,[''],[],0,[''],0,3,284,3.333333333
187968.0,[],0,[''],[],0,[''],0,8,566,3.125
187792.0,[],0,[''],[],0,[''],0,7,990,4.1428571430000005
14198.0,[],0,[''],[],0,[''],0,203,22596,3.665024631
188995.0,[],0,[''],[],0,[''],0,868,87432,3.9101382489999996
117646.0,[],0,[''],[],0,[''],0,10,1276,4.1
95829.0,[],0,[''],[],0,[''],0,161,18459,2.763975155
108786.0,[],0,[''],[],0,[''],0,112,12823,4.508928571
26202.0,[],0,[''],[],0,[''],0,286,33082,3.482517483
181310.0,[],0,[''],[],0,[''],0,61,4511,3.081967213
48243.0,[],0,[''],[],0,[''],0,8,405,4.5
15010.0,[],0,[''],[],0,[''],0,105,10553,3.761904762
21037.0,[],0,[''],[],0,[''],0,386,40162,4.1062176169999995
28836.0,[],0,[''],[],0,[''],0,89,6779,3.550561798
103909.0,[],0,[''],[],0,[''],0,152,22150,2.782894737
136406.0,[],0,[''],[],0,[''],0,158,16169,3.341772152
166455.0,[],0,[''],[],0,[''],0,3,81,5.0
70814.0,[],0,[''],[],0,[''],0,55,7279,2.672727273
174549.0,[],0,[''],[],0,[''],0,51,8414,1.31372549
156786.0,[],0,[''],[],0,[''],0,718,66509,4.227019499
177002.0,[],0,[''],[],0,[''],0,666,62714,3.762762763
74620.0,[],0,[''],[],0,[''],0,198,18141,4.282828283
135153.0,[],0,[''],[],0,[''],0,282,35512,3.6453900710000005
82338.0,[],0,[''],[],0,[''],0,368,35756,4.2826086960000005
61020.0,[],0,[''],[],0,[''],0,3,122,5.0
176697.0,[],0,[''],[],0,[''],0,9,804,4.222222222
168812.0,[],0,[''],[],0,[''],0,36,3256,3.0555555560000003
23608.0,[],0,[''],[],0,[''],0,62,5917,3.85483871
65782.0,[],0,[''],[],0,[''],0,3,113,1.6666666669999999
129328.0,[],0,[''],[],0,[''],0,16,1154,3.625
118884.0,[],0,[''],[],0,[''],0,387,40309,3.330749354
79161.0,[],0,[''],[],0,[''],0,3,207,2.0
71582.0,[],0,[''],[],0,[''],0,117,8587,3.427350427
143977.0,[],0,[''],[],0,[''],0,151,15069,4.251655629
166463.0,[],0,[''],[],0,[''],0,16,1118,3.75
42664.0,[],0,[''],[],0,[''],0,40,3246,3.875
162269.0,[],0,[''],[],0,[''],0,30,1780,4.4
20326.0,[],0,[''],[],0,[''],0,30,2850,3.5333333330000003
56568.0,[],0,[''],[],0,[''],0,29,3006,3.4827586210000003
53413.0,[],0,[''],[],0,[''],0,8,764,3.75
143159.0,[],0,[''],[],0,[''],0,158,14242,4.291139241000001
186899.0,[],0,[''],[],0,[''],0,670,80121,3.641791045
33234.0,[],0,[''],[],0,[''],0,69,5261,3.68115942
128130.0,[],0,[''],[],0,[''],0,21,1218,4.19047619
183176.0,[],0,[''],[],0,[''],0,89,9977,3.7752808989999997
152071.0,[],0,[''],[],0,[''],0,568,50329,3.705985915
64152.0,[],0,[''],[],0,[''],0,129,11970,4.434108527
189495.0,[],0,[''],[],0,[''],0,16,1777,4.25
148573.0,[],0,[''],[],0,[''],0,148,16354,4.040540541
161264.0,[],0,[''],[],0,[''],0,38,4393,3.263157895
174075.0,[],0,[''],[],0,[''],0,202,23179,4.188118812
41906.0,[],0,[''],[],0,[''],0,1584,203870,3.715277778
112694.0,[],0,[''],[],0,[''],0,18,1783,3.666666667
102679.0,[],0,[''],[],0,[''],0,30,2794,2.4
111276.0,[],0,[''],[],0,[''],0,23,3529,3.6956521739999997
35744.0,[],0,[''],[],0,[''],0,2500,310304,4.354
76960.0,[],0,[''],[],0,[''],0,6,396,4.833333333
169928.0,[],0,[''],[],0,[''],0,1266,168195,4.32464455
25880.0,[],0,[''],[],0,[''],0,5,508,4.4
139326.0,[],0,[''],[],0,[''],0,6,492,3.166666667
77892.0,[],0,[''],[],0,[''],0,37,3239,4.486486486
27256.0,[],0,[''],[],0,[''],0,116,10262,4.387931034
111435.0,[],0,[''],[],0,[''],0,78,8980,4.179487179
92009.0,[],0,[''],[],0,[''],0,61,8033,3.37704918
109820.0,[],0,[''],[],0,[''],0,392,53423,2.525510204
124334.0,[],0,[''],[],0,[''],0,1285,116582,3.8272373539999998
64406.0,[],0,[''],[],0,[''],0,4,201,5.0
161080.0,[],0,[''],[],0,[''],0,45,3897,3.9111111110000003
107033.0,[],0,[''],[],0,[''],0,4,408,3.5
88071.0,[],0,[''],[],0,[''],0,13,1728,3.8461538460000004
49621.0,[],0,[''],[],0,[''],0,6,693,4.0
113284.0,[],0,[''],[],0,[''],0,14,1470,3.785714286
27967.0,[],0,[''],[],0,[''],0,27,4833,3.185185185
812.0,[],0,[''],[],0,[''],0,6,528,2.166666667
2840.0,[],0,[''],[],0,[''],0,38,5469,3.552631579
113508.0,[],0,[''],[],0,[''],0,25,2530,4.12
112015.0,[],0,[''],[],0,[''],0,362,48082,3.522099448
874.0,[],0,[''],[],0,[''],0,22,2259,3.454545455
149467.0,[],0,[''],[],0,[''],0,82,6459,3.817073171
21034.0,[],0,[''],[],0,[''],0,42,6072,4.80952381
