business_id,neg_words,neg_count,neg_top5,pos_words,pos_count,pos_top5,all_mention,review_count,word_count,stars
117619.0,[],0,[''],[],0,[''],0,134,16756,2.947761194
27983.0,[],0,[''],[],0,[''],0,6,387,3.333333333
150264.0,[],0,[''],[],0,[''],0,287,39426,3.567944251
109986.0,[],0,[''],[],0,[''],0,14,1441,4.6428571430000005
68655.0,[],0,[''],[],0,[''],0,3,193,5.0
48472.0,[],0,[''],[],0,[''],0,266,27808,2.676691729
42162.0,[],0,[''],[],0,[''],0,264,30713,4.140151515
103280.0,[],0,[''],[],0,[''],0,32,3434,4.40625
188484.0,[],0,[''],[],0,[''],0,28,2190,4.428571429
152436.0,[],0,[''],[],0,[''],0,354,34804,4.070621469
189665.0,[],0,[''],[],0,[''],0,499,64462,4.110220441
182089.0,[],0,[''],[],0,[''],0,4131,527580,4.229726458
138118.0,[],0,[''],[],0,[''],0,25,1605,5.0
63438.0,[],0,[''],[],0,[''],0,50,4098,4.2
181302.0,[],0,[''],[],0,[''],0,14,1095,4.285714286
150121.0,[],0,[''],[],0,[''],0,24,3397,3.25
82986.0,[],0,[''],[],0,[''],0,455,43211,4.393406593
105716.0,[],0,[''],[],0,[''],0,26,2355,3.923076923
111683.0,[],0,[''],[],0,[''],0,141,15285,3.765957447
161710.0,[],0,[''],[],0,[''],0,18,1445,4.055555556
28201.0,[],0,[''],[],0,[''],0,532,66049,3.883458647
117648.0,[],0,[''],[],0,[''],0,168,13231,4.2976190480000005
183956.0,[],0,[''],[],0,[''],0,109,13995,4.752293578
13178.0,[],0,[''],[],0,[''],0,1228,132129,4.2149837130000005
5810.0,[],0,[''],[],0,[''],0,21,3590,3.333333333
75879.0,[],0,[''],[],0,[''],0,7,508,3.714285714
171071.0,[],0,[''],[],0,[''],0,48,4155,3.5625
120627.0,[],0,[''],[],0,[''],0,969,109231,3.772961816
31373.0,[],0,[''],[],0,[''],0,38,3796,4.6578947369999995
179903.0,[],0,[''],[],0,[''],0,602,61979,4.348837209
179488.0,[],0,[''],[],0,[''],0,3,225,4.333333333
80557.0,[],0,[''],[],0,[''],0,9,516,4.666666667
110744.0,[],0,[''],[],0,[''],0,84,11623,3.678571429
35745.0,[],0,[''],[],0,[''],0,16,1072,5.0
185714.0,[],0,[''],[],0,[''],0,132,13746,3.272727273
144638.0,[],0,[''],[],0,[''],0,37,3923,3.594594595
96021.0,[],0,[''],[],0,[''],0,38,4212,3.578947368
32405.0,[],0,[''],[],0,[''],0,7,217,3.857142857
140105.0,[],0,[''],[],0,[''],0,3,588,2.0
100767.0,[],0,[''],[],0,[''],0,14,1687,4.428571429
47685.0,[],0,[''],[],0,[''],0,4,161,3.0
161958.0,[],0,[''],[],0,[''],0,6,1245,4.0
98251.0,[],0,[''],[],0,[''],0,129,16116,3.5038759689999996
93761.0,[],0,[''],[],0,[''],0,85,8608,3.282352941
142948.0,[],0,[''],[],0,[''],0,78,9509,3.256410256
182325.0,[],0,[''],[],0,[''],0,196,23945,3.760204082
90622.0,[],0,[''],[],0,[''],0,3,109,2.666666667
108221.0,[],0,[''],[],0,[''],0,29,4075,3.379310345
132889.0,[],0,[''],[],0,[''],0,358,41272,2.617318436
136754.0,[],0,[''],[],0,[''],0,463,82567,4.177105832
29642.0,[],0,[''],[],0,[''],0,65,5658,5.0
128533.0,[],0,[''],[],0,[''],0,103,11297,3.796116505
140720.0,[],0,[''],[],0,[''],0,7,862,3.0
6193.0,[],0,[''],[],0,[''],0,77,10157,4.350649351
71257.0,[],0,[''],[],0,[''],0,25,3449,2.96
48269.0,[],0,[''],[],0,[''],0,341,43484,4.545454545
115629.0,[],0,[''],[],0,[''],0,17,2644,3.6470588239999997
165900.0,[],0,[''],[],0,[''],0,80,6049,3.225
124312.0,[],0,[''],[],0,[''],0,4,142,2.75
26202.0,[],0,[''],[],0,[''],0,286,33082,3.482517483
187968.0,[],0,[''],[],0,[''],0,8,566,3.125
176697.0,[],0,[''],[],0,[''],0,9,804,4.222222222
108786.0,[],0,[''],[],0,[''],0,112,12823,4.508928571
95829.0,[],0,[''],[],0,[''],0,161,18459,2.763975155
117646.0,[],0,[''],[],0,[''],0,10,1276,4.1
149592.0,[],0,[''],[],0,[''],0,62,7341,4.14516129
171217.0,[],0,[''],[],0,[''],0,3,284,3.333333333
157585.0,[],0,[''],[],0,[''],0,7,748,3.857142857
175364.0,[],0,[''],[],0,[''],0,56,6404,3.75
168597.0,[],0,[''],[],0,[''],0,3,198,3.666666667
71442.0,[],0,[''],[],0,[''],0,166,25137,3.825301205
114071.0,[],0,[''],[],0,[''],0,8,935,4.375
77892.0,[],0,[''],[],0,[''],0,37,3239,4.486486486
142203.0,[],0,[''],[],0,[''],0,183,16231,3.737704918
181310.0,[],0,[''],[],0,[''],0,61,4511,3.081967213
162269.0,[],0,[''],[],0,[''],0,30,1780,4.4
48243.0,[],0,[''],[],0,[''],0,8,405,4.5
15010.0,[],0,[''],[],0,[''],0,105,10553,3.761904762
21037.0,[],0,[''],[],0,[''],0,386,40162,4.1062176169999995
28836.0,[],0,[''],[],0,[''],0,89,6779,3.550561798
103909.0,[],0,[''],[],0,[''],0,152,22150,2.782894737
136406.0,[],0,[''],[],0,[''],0,158,16169,3.341772152
166455.0,[],0,[''],[],0,[''],0,3,81,5.0
70814.0,[],0,[''],[],0,[''],0,55,7279,2.672727273
174549.0,[],0,[''],[],0,[''],0,51,8414,1.31372549
156786.0,[],0,[''],[],0,[''],0,718,66509,4.227019499
74620.0,[],0,[''],[],0,[''],0,198,18141,4.282828283
135153.0,[],0,[''],[],0,[''],0,282,35512,3.6453900710000005
82338.0,[],0,[''],[],0,[''],0,368,35756,4.2826086960000005
61020.0,[],0,[''],[],0,[''],0,3,122,5.0
168812.0,[],0,[''],[],0,[''],0,36,3256,3.0555555560000003
139326.0,[],0,[''],[],0,[''],0,6,492,3.166666667
155279.0,[],0,[''],[],0,[''],0,87,7075,3.988505747
129328.0,[],0,[''],[],0,[''],0,16,1154,3.625
23608.0,[],0,[''],[],0,[''],0,62,5917,3.85483871
33234.0,[],0,[''],[],0,[''],0,69,5261,3.68115942
186899.0,[],0,[''],[],0,[''],0,670,80121,3.641791045
143159.0,[],0,[''],[],0,[''],0,158,14242,4.291139241000001
53413.0,[],0,[''],[],0,[''],0,8,764,3.75
20326.0,[],0,[''],[],0,[''],0,30,2850,3.5333333330000003
42664.0,[],0,[''],[],0,[''],0,40,3246,3.875
65782.0,[],0,[''],[],0,[''],0,3,113,1.6666666669999999
166463.0,[],0,[''],[],0,[''],0,16,1118,3.75
143977.0,[],0,[''],[],0,[''],0,151,15069,4.251655629
92187.0,[],0,[''],[],0,[''],0,315,33389,4.193650794
71582.0,[],0,[''],[],0,[''],0,117,8587,3.427350427
79161.0,[],0,[''],[],0,[''],0,3,207,2.0
118884.0,[],0,[''],[],0,[''],0,387,40309,3.330749354
128130.0,[],0,[''],[],0,[''],0,21,1218,4.19047619
25880.0,[],0,[''],[],0,[''],0,5,508,4.4
183176.0,[],0,[''],[],0,[''],0,89,9977,3.7752808989999997
152071.0,[],0,[''],[],0,[''],0,568,50329,3.705985915
64152.0,[],0,[''],[],0,[''],0,129,11970,4.434108527
148573.0,[],0,[''],[],0,[''],0,148,16354,4.040540541
147542.0,[],0,[''],[],0,[''],0,93,10565,3.666666667
161264.0,[],0,[''],[],0,[''],0,38,4393,3.263157895
174075.0,[],0,[''],[],0,[''],0,202,23179,4.188118812
41906.0,[],0,[''],[],0,[''],0,1584,203870,3.715277778
112694.0,[],0,[''],[],0,[''],0,18,1783,3.666666667
102679.0,[],0,[''],[],0,[''],0,30,2794,2.4
111276.0,[],0,[''],[],0,[''],0,23,3529,3.6956521739999997
35744.0,[],0,[''],[],0,[''],0,2500,310304,4.354
76960.0,[],0,[''],[],0,[''],0,6,396,4.833333333
169928.0,[],0,[''],[],0,[''],0,1266,168195,4.32464455
187792.0,[],0,[''],[],0,[''],0,7,990,4.1428571430000005
