cocktail1,cocktail1freq,cocktail2,cocktail2freq,cocktail3,cocktail3freq,cocktail4,cocktail4freq,cocktail5,cocktail5freq
,,,,,,,,cocktail server excel,1
,,,,,,,,away vip cocktail,1
,,,,,,,,vip cocktail server,1
,,,,,,,,cocktail server kayli,1
,,,,,,,,amaz cocktail beer,1
,,,,,,,,beauti essex cocktail,1
,,,,,,,,essex cocktail dessert,1
,,,,,,,,cocktail dessert favorit,1
,,,,,,,,take cake cocktail,1
,,,,,,,,cake cocktail list,1
,,,,,,,,cocktail good flavor,1
,,,,,,,,segment diff cocktail,1
,,,,,,,,diff cocktail juic,1
,,,,,,,,cocktail juic delish,1
,,,,,,,,pleasur cocktail vesper,1
,,,,,,,,cocktail vesper emmett,1
,,,,,,,,patient assess cocktail,1
,,,,,,,,assess cocktail like,1
,,,,,,,,cocktail like craft,1
,,,,,,,,ever pistachio cocktail,1
,,,,,,,,pistachio cocktail request,1
,,,,,,,,cocktail request came,1
,,,,,,,,amaz fashon cocktail,1
,,,,,,,,fashon cocktail lay,1
,,,,,,,,cocktail lay bottl,1
,,,,,,,,tasti mix cocktail,1
,,,,,,,,mix cocktail swanki,1
,,,,,,,,cocktail swanki retro,1
,,,,,,,,bar cocktail good,1
,,,,,,,,cocktail good bartend,1
,,,,,,,,notaddgreat notaddcocktail notaddbut,1
,,,,,,,,mad cocktail malibu,1
,,,,,,,,cocktail malibu mango,1
,,,,,,,,tell disappoint cocktail,1
,,,,,,,,disappoint cocktail insan,1
,,,,,,,,cocktail insan love,1
,,,,,,,,cocktail beer draft,1
,,,,,,,,start chichi cocktail,1
,,,,,,,,chichi cocktail none,1
,,,,,,,,cocktail none could,1
,,,,,,,,spirit qualiti cocktail,1
,,,,,,,,qualiti cocktail definit,1
,,,,,,,,charg specialti cocktail,1
,,,,,,,,cocktail realli want,1
,,,,,,,,rave review cocktail,1
,,,,,,,,review cocktail dinner,1
,,,,,,,,cocktail dinner share,1
,,,,,,,,craft cocktail game,1
,,,,,,,,cocktail game craft,1
,,,,,,,,great cocktail stellar,1
,,,,,,,,cocktail stellar staff,1
,,,,,,,,wing shrimp cocktail,1
,,,,,,,,shrimp cocktail meatbal,1
,,,,,,,,cocktail meatbal slider,1
,,,,,,,,everi penni cocktail,1
,,,,,,,,penni cocktail well,1
,,,,,,,,featur signatur cocktail,1
,,,,,,,,signatur cocktail tri,1
,,,,,,,,cocktail tri excel,1
,,,,,,,,realli strong cocktail,1
,,,,,,,,strong cocktail friend,1
,,,,,,,,cocktail friend server,1
,,,,,,,,plenti draft cocktail,1
,,,,,,,,draft cocktail offer,1
,,,,,,,,cocktail offer special,1
,,,,,,,,made hous cocktail,1
,,,,,,,,hous cocktail delish,1
,,,,,,,,cocktail delish hospit,1
,,,,,,,,locat vega cocktail,1
,,,,,,,,cocktail menu impecc,1
,,,,,,,,notaddsom notaddawesom notaddcocktail,1
,,,,,,,,notaddawesom notaddcocktail notaddfor,1
,,,,,,,,notaddcocktail notaddfor notaddus,1
,,,,,,,,ea fanci cocktail,1
,,,,,,,,fanci cocktail signatur,1
,,,,,,,,cocktail signatur menu,1
,,,,,,,,sexual chocol cocktail,1
,,,,,,,,chocol cocktail delici,1
,,,,,,,,handcraft cocktail stay,1
,,,,,,,,cocktail stay cosmopolitan,1
,,,,,,,,cocktail menu time,1
,,,,,,,,nice rang cocktail,1
,,,,,,,,rang cocktail use,1
,,,,,,,,cocktail use darker,1
,,,,,,,,great cocktail deliv,1
,,,,,,,,cocktail deliv impecc,1
,,,,,,,,handcraft cocktail strip,1
,,,,,,,,cocktail strip without,1
,,,,,,,,water cocktail start,1
,,,,,,,,cocktail start craft,1
,,,,,,,,start craft cocktail,1
,,,,,,,,oz oz cocktail,1
,,,,,,,,oz cocktail soju,1
,,,,,,,,cocktail soju martini,1
,,,,,,,,soju martini cocktail,1
,,,,,,,,martini cocktail six,1
,,,,,,,,cocktail six us,1
,,,,,,,,go weekend cocktail,1
,,,,,,,,weekend cocktail great,1
,,,,,,,,night enjoy cocktail,1
,,,,,,,,enjoy cocktail atmospher,1
,,,,,,,,cocktail atmospher great,1
,,,,,,,,notaddsweet far cocktail,1
,,,,,,,,far cocktail bubbl,1
,,,,,,,,seem popular cocktail,1
,,,,,,,,popular cocktail also,1
,,,,,,,,cocktail also brought,1
,,,,,,,,back dinner cocktail,1
,,,,,,,,dinner cocktail britney,1
,,,,,,,,cocktail britney spear,1
,,,,,,,,minut irresist cocktail,1
,,,,,,,,irresist cocktail candi,1
,,,,,,,,cocktail candi booz,1
,,,,,,,,us food cocktail,1
,,,,,,,,cocktail amaz everyth,1
,,,,,,,,serv via cocktail,1
,,,,,,,,via cocktail waitress,1
,,,,,,,,cocktail waitress bewar,1
,,,,,,,,great good cocktail,1
,,,,,,,,life aj cocktail,1
,,,,,,,,aj cocktail genius,1
,,,,,,,,cocktail genius knowledg,1
,,,,,,,,spend tasti cocktail,1
,,,,,,,,tasti cocktail alway,1
,,,,,,,,cocktail alway surpris,1
,,,,,,,,juici jem cocktail,1
,,,,,,,,jem cocktail featur,1
,,,,,,,,cocktail featur whiskey,1
,,,,,,,,pie dessert cocktail,1
,,,,,,,,dessert cocktail everyth,1
,,,,,,,,cocktail expect notaddsuch,1
,,,,,,,,emerald gimlet cocktail,1
,,,,,,,,gimlet cocktail one,1
,,,,,,,,instead larger cocktail,1
,,,,,,,,larger cocktail type,1
,,,,,,,,cocktail type glass,1
,,,,,,,,great cocktail go,1
,,,,,,,,one cocktail good,1
,,,,,,,,notaddth notaddmenus notaddcocktail,1
,,,,,,,,notaddmenus notaddcocktail notaddand,1
,,,,,,,,notaddcocktail notaddand notaddmartini,1
,,,,,,,,everyth sexi cocktail,1
,,,,,,,,sexi cocktail waitress,1
,,,,,,,,cocktail waitress hot,1
,,,,,,,,price season cocktail,1
,,,,,,,,season cocktail alway,1
,,,,,,,,cocktail alway safe,1
,,,,,,,,delight type cocktail,1
,,,,,,,,type cocktail offer,1
,,,,,,,,cocktail offer vesper,1
,,,,,,,,quick chang cocktail,1
,,,,,,,,chang cocktail tabl,1
,,,,,,,,cocktail tabl near,1
,,,,,,,,get rape cocktail,1
,,,,,,,,rape cocktail strip,1
,,,,,,,,cocktail strip head,1
,,,,,,,,knowledg dessert cocktail,1
,,,,,,,,dessert cocktail pair,1
,,,,,,,,cocktail pair made,1
,,,,,,,,cocktail best chocol,1
,,,,,,,,dish cocktail good,1
,,,,,,,,cocktail good differ,1
,,,,,,,,show progress cocktail,1
,,,,,,,,progress cocktail around,1
,,,,,,,,cocktail around world,1
,,,,,,,,fountainhead tiki cocktail,1
,,,,,,,,tiki cocktail beauti,1
,,,,,,,,cocktail beauti simplic,1
,,,,,,,,tea favorit cocktail,1
,,,,,,,,cocktail ever happi,1
,,,,,,,,cocktail happi found,1
,,,,,,,,notaddcraft notaddcocktail notaddthey,1
,,,,,,,,notaddcocktail notaddthey notadddo,1
,,,,,,,,notaddyour notaddstandard notaddcocktail,1
,,,,,,,,notaddstandard notaddcocktail notaddand,1
,,,,,,,,notaddcocktail notaddand notaddwel,1
,,,,,,,,cost specialti cocktail,1
,,,,,,,,specialti cocktail less,1
,,,,,,,,cocktail less this,1
,,,,,,,,anniversari order cocktail,1
,,,,,,,,cocktail drink small,1
,,,,,,,,dish cocktail side,1
,,,,,,,,cocktail side appet,1
,,,,,,,,notaddth notaddb cocktail,1
,,,,,,,,notaddb cocktail dirti,1
,,,,,,,,cocktail dirti south,1
,,,,,,,,look cocktail realli,1
,,,,,,,,cocktail realli vesper,1
,,,,,,,,serv superior cocktail,1
,,,,,,,,superior cocktail waiter,1
,,,,,,,,cocktail waiter attent,1
,,,,,,,,larger spirit cocktail,1
,,,,,,,,spirit cocktail even,1
,,,,,,,,cocktail even ale,1
,,,,,,,,slam fun cocktail,1
,,,,,,,,fun cocktail option,1
,,,,,,,,cocktail option includ,1
,,,,,,,,go adventur cocktail,1
,,,,,,,,adventur cocktail old,1
,,,,,,,,cocktail old dirti,1
,,,,,,,,also best cocktail,1
,,,,,,,,cocktail menu lyche,1
,,,,,,,,fountain drink cocktail,1
,,,,,,,,cocktail probabl would,1
,,,,,,,,indulg specialti cocktail,1
,,,,,,,,cocktail quit delici,1
,,,,,,,,beauti elizir cocktail,1
,,,,,,,,elizir cocktail sip,1
,,,,,,,,cocktail sip bottl,1
,,,,,,,,perfect cocktail sal,1
,,,,,,,,cocktail sal person,1
,,,,,,,,start sake cocktail,1
,,,,,,,,sake cocktail meal,1
,,,,,,,,cocktail meal realli,1
,,,,,,,,attent order cocktail,1
,,,,,,,,order cocktail herb,1
,,,,,,,,cocktail herb peel,1
,,,,,,,,chili yogurt cocktail,1
,,,,,,,,yogurt cocktail delici,1
,,,,,,,,cocktail delici realli,1
,,,,,,,,quesadilla far cocktail,1
,,,,,,,,far cocktail enjoy,1
,,,,,,,,moment tast cocktail,1
,,,,,,,,cocktail offer ask,1
,,,,,,,,wonton taco cocktail,1
,,,,,,,,taco cocktail list,1
,,,,,,,,incred origin cocktail,1
,,,,,,,,origin cocktail has,1
,,,,,,,,cocktail has absolut,1
,,,,,,,,this well cocktail,1
,,,,,,,,cocktail order got,1
,,,,,,,,sampl signatur cocktail,1
,,,,,,,,signatur cocktail rye,1
,,,,,,,,cocktail rye whiskey,1
,,,,,,,,girl especi cocktail,1
,,,,,,,,especi cocktail waitress,1
,,,,,,,,delici appet cocktail,1
,,,,,,,,appet cocktail jam,1
,,,,,,,,cocktail jam music,1
,,,,,,,,tea virgin cocktail,1
,,,,,,,,virgin cocktail high,1
,,,,,,,,cocktail high refresh,1
,,,,,,,,die favorit cocktail,1
,,,,,,,,favorit cocktail eiffel,1
,,,,,,,,equal delici cocktail,1
,,,,,,,,delici cocktail definit,1
,,,,,,,,left craft cocktail,1
,,,,,,,,craft cocktail awesom,1
,,,,,,,,cocktail awesom best,1
,,,,,,,,includ cocktail area,1
,,,,,,,,cocktail area definit,1
,,,,,,,,enjoy ambianc cocktail,1
,,,,,,,,ambianc cocktail order,1
,,,,,,,,capabl kind cocktail,1
,,,,,,,,kind cocktail wait,1
,,,,,,,,cocktail lobster mango,1
,,,,,,,,strong yummi cocktail,1
,,,,,,,,yummi cocktail best,1
,,,,,,,,lead paint cocktail,1
,,,,,,,,paint cocktail serv,1
,,,,,,,,cocktail serv reason,1
,,,,,,,,order list cocktail,1
,,,,,,,,list cocktail standard,1
,,,,,,,,cocktail standard one,1
,,,,,,,,avail list cocktail,1
,,,,,,,,list cocktail custom,1
,,,,,,,,cocktail custom order,1
,,,,,,,,person cocktail look,1
,,,,,,,,cocktail look romant,1
,,,,,,,,lobster cocktail overal,1
,,,,,,,,cocktail overal servic,1
,,,,,,,,also make cocktail,1
,,,,,,,,make cocktail liquor,1
,,,,,,,,cocktail liquor flavor,1
,,,,,,,,order pineappl cocktail,1
,,,,,,,,pineappl cocktail delici,1
,,,,,,,,age cocktail superb,1
,,,,,,,,cocktail superb old,1
,,,,,,,,drink cocktail reson,1
,,,,,,,,cocktail reson price,1
,,,,,,,,start cocktail recommend,1
,,,,,,,,cocktail recommend autumn,1
,,,,,,,,order tab cocktail,1
,,,,,,,,tab cocktail one,1
,,,,,,,,cocktail one appet,1
,,,,,,,,make cocktail right,1
,,,,,,,,cocktail right way,1
,,,,,,,,amaz time cocktail,1
,,,,,,,,time cocktail appet,1
,,,,,,,,cocktail great experi,1
,,,,,,,,day differ cocktail,1
,,,,,,,,differ cocktail excel,1
,,,,,,,,cocktail excel could,1
,,,,,,,,bartend differ cocktail,1
,,,,,,,,differ cocktail solo,1
,,,,,,,,cocktail solo diner,1
,,,,,,,,shock tini cocktail,1
,,,,,,,,tini cocktail bit,1
,,,,,,,,cocktail bit ridicul,1
,,,,,,,,cocktail ever finish,1
,,,,,,,,flavor order cocktail,1
,,,,,,,,order cocktail orang,1
,,,,,,,,cocktail orang creme,1
,,,,,,,,town friend cocktail,1
,,,,,,,,friend cocktail invent,1
,,,,,,,,cocktail invent good,1
,,,,,,,,vega babi cocktail,1
,,,,,,,,babi cocktail disappoint,1
,,,,,,,,cocktail disappoint notaddeith,1
,,,,,,,,check view cocktail,1
,,,,,,,,view cocktail man,1
,,,,,,,,cocktail man view,1
,,,,,,,,doubl order cocktail,1
,,,,,,,,vega virgin cocktail,1
,,,,,,,,virgin cocktail menu,1
,,,,,,,,cocktail menu like,1
,,,,,,,,cocktail almost exact,1
,,,,,,,,bar cocktail appreci,1
,,,,,,,,cocktail appreci bar,1
,,,,,,,,chang substanti cocktail,1
,,,,,,,,substanti cocktail list,1
,,,,,,,,cocktail list embrac,1
,,,,,,,,best cocktail found,1
,,,,,,,,cocktail found cosmopolitan,1
,,,,,,,,age cocktail think,1
,,,,,,,,cocktail think gimmick,1
,,,,,,,,notadddrink believ cocktail,1
,,,,,,,,believ cocktail amaz,1
,,,,,,,,cocktail amaz smooth,1
,,,,,,,,spring fling cocktail,1
,,,,,,,,fling cocktail bonji,1
,,,,,,,,cocktail bonji old,1
,,,,,,,,peruvian sour cocktail,1
,,,,,,,,sour cocktail yuzu,1
,,,,,,,,cocktail yuzu lemonad,1
,,,,,,,,notaddw notaddw cocktail,1
,,,,,,,,notaddw cocktail pretti,1
,,,,,,,,place tradit cocktail,1
,,,,,,,,tradit cocktail las,1
,,,,,,,,good cocktail need,1
,,,,,,,,cocktail need find,1
,,,,,,,,carpet this cocktail,1
,,,,,,,,cocktail loung visit,1
,,,,,,,,favorit cocktail bloodi,1
,,,,,,,,ok morn cocktail,1
,,,,,,,,morn cocktail consid,1
,,,,,,,,cocktail consid morn,1
,,,,,,,,cocktail amaz entre,1
,,,,,,,,cocktail ever around,1
,,,,,,,,specialti cocktail anyth,1
,,,,,,,,cocktail anyth stay,1
,,,,,,,,eiffel affair cocktail,1
,,,,,,,,affair cocktail coffe,1
,,,,,,,,cocktail coffe smoke,1
,,,,,,,,notaddspecialti notaddcocktail notaddcal,1
,,,,,,,,dinner cocktail fantast,1
,,,,,,,,marinerra also cocktail,1
,,,,,,,,also cocktail huge,1
,,,,,,,,craft cocktail request,1
,,,,,,,,cocktail request amaz,1
,,,,,,,,find fanci cocktail,1
,,,,,,,,fanci cocktail drink,1
,,,,,,,,cocktail drink bar,1
,,,,,,,,serv specialti cocktail,1
,,,,,,,,specialti cocktail mixolog,1
,,,,,,,,cocktail mixolog bar,1
,,,,,,,,has taken cocktail,1
,,,,,,,,taken cocktail make,1
,,,,,,,,cocktail make art,1
,,,,,,,,notaddtend notaddher cocktail,1
,,,,,,,,notaddher cocktail shaker,1
,,,,,,,,cocktail shaker thrown,1
,,,,,,,,tongu creat cocktail,1
,,,,,,,,creat cocktail name,1
,,,,,,,,cocktail name favorit,1
,,,,,,,,end trip cocktail,1
,,,,,,,,trip cocktail check,1
,,,,,,,,cocktail check time,1
,,,,,,,,challeng turn cocktail,1
,,,,,,,,turn cocktail botch,1
,,,,,,,,cocktail botch first,1
,,,,,,,,us his cocktail,1
,,,,,,,,his cocktail has,1
,,,,,,,,cocktail has creat,1
,,,,,,,,great cocktail reason,1
,,,,,,,,time drink cocktail,1
,,,,,,,,drink cocktail strip,1
,,,,,,,,cocktail strip wander,1
,,,,,,,,cocktail bartend experienc,1
,,,,,,,,sever delici cocktail,1
,,,,,,,,delici cocktail interest,1
,,,,,,,,cocktail interest appet,1
,,,,,,,,hour deal cocktail,1
,,,,,,,,deal cocktail half,1
,,,,,,,,berri hous cocktail,1
,,,,,,,,cocktail delici final,1
,,,,,,,,sparkl raspberri cocktail,1
,,,,,,,,raspberri cocktail made,1
,,,,,,,,cocktail made favorit,1
,,,,,,,,scallop good cocktail,1
,,,,,,,,good cocktail season,1
,,,,,,,,gorgeous start cocktail,1
,,,,,,,,cocktail server suggest,1
,,,,,,,,social hour cocktail,1
,,,,,,,,cocktail special chai,1
,,,,,,,,green envi cocktail,1
,,,,,,,,envi cocktail celeri,1
,,,,,,,,cocktail celeri salt,1
,,,,,,,,thing seri cocktail,1
,,,,,,,,seri cocktail mine,1
,,,,,,,,cocktail mine oaxacan,1
,,,,,,,,cocktail menu place,1
,,,,,,,,absolut gorgeous cocktail,1
,,,,,,,,gorgeous cocktail pasti,1
,,,,,,,,cocktail pasti great,1
,,,,,,,,best cocktail dc,1
,,,,,,,,cocktail dc notaddth,1
,,,,,,,,dc notaddth notaddcocktail,1
,,,,,,,,notaddcocktail notaddmenu notaddand,1
,,,,,,,,notaddit heaven cocktail,1
,,,,,,,,heaven cocktail light,1
,,,,,,,,cocktail light easi,1
,,,,,,,,cocktail vega order,1
,,,,,,,,notadda notaddhug notaddcocktail,1
,,,,,,,,notaddhug notaddcocktail notaddand,1
,,,,,,,,notaddcocktail notaddand notadddraught,1
,,,,,,,,sever round cocktail,1
,,,,,,,,round cocktail soufflé,1
,,,,,,,,cocktail soufflé desert,1
,,,,,,,,cocktail enthusiast look,1
,,,,,,,,knowledg passion cocktail,1
,,,,,,,,passion cocktail true,1
,,,,,,,,cocktail true artist,1
,,,,,,,,appet special cocktail,1
,,,,,,,,cocktail drink make,1
,,,,,,,,best cocktail long,1
,,,,,,,,dessert notadda notaddcocktail,1
,,,,,,,,notadda notaddcocktail notaddmood,1
,,,,,,,,notaddcocktail notaddmood notaddso,1
,,,,,,,,age cocktail tri,1
,,,,,,,,cocktail tri this,1
,,,,,,,,notaddsushi go cocktail,1
,,,,,,,,go cocktail check,1
,,,,,,,,cocktail check restroom,1
,,,,,,,,geisha girl cocktail,1
,,,,,,,,girl cocktail get,1
,,,,,,,,cocktail get chill,1
,,,,,,,,food beer cocktail,1
,,,,,,,,binder beer cocktail,1
,,,,,,,,cocktail option dozen,1
,,,,,,,,amaz cocktail serious,1
,,,,,,,,cocktail serious tri,1
,,,,,,,,mezcal best cocktail,1
,,,,,,,,cocktail ever drank,1
,,,,,,,,order origin cocktail,1
,,,,,,,,origin cocktail smooth,1
,,,,,,,,cocktail smooth tast,1
,,,,,,,,martini end cocktail,1
,,,,,,,,end cocktail talk,1
,,,,,,,,cocktail talk classi,1
,,,,,,,,de shell cocktail,1
,,,,,,,,shell cocktail shrimp,1
,,,,,,,,cocktail shrimp yea,1
,,,,,,,,cocktail call eiffel,1
,,,,,,,,group order cocktail,1
,,,,,,,,cocktail rest food,1
,,,,,,,,soju favorit cocktail,1
,,,,,,,,favorit cocktail host,1
,,,,,,,,cocktail host realli,1
,,,,,,,,fanci cocktail tast,1
,,,,,,,,cocktail tast price,1
,,,,,,,,solid half cocktail,1
,,,,,,,,half cocktail app,1
,,,,,,,,cocktail app stun,1
,,,,,,,,candi goblet cocktail,1
,,,,,,,,goblet cocktail massiv,1
,,,,,,,,cocktail massiv ice,1
,,,,,,,,mall locat cocktail,1
,,,,,,,,locat cocktail dessert,1
,,,,,,,,cocktail dessert visit,1
,,,,,,,,locat host cocktail,1
,,,,,,,,host cocktail dessert,1
,,,,,,,,cocktail dessert buffet,1
,,,,,,,,love food cocktail,1
,,,,,,,,cocktail dessert this,1
,,,,,,,,us goblet cocktail,1
,,,,,,,,goblet cocktail coupon,1
,,,,,,,,cocktail coupon went,1
,,,,,,,,cocktail trust bartend,1
,,,,,,,,knowledg cocktail good,1
,,,,,,,,cocktail good job,1
,,,,,,,,drawn two cocktail,1
,,,,,,,,two cocktail cynara,1
,,,,,,,,cocktail cynara old,1
,,,,,,,,benedictin like cocktail,1
,,,,,,,,like cocktail this,1
,,,,,,,,lilian final cocktail,1
,,,,,,,,final cocktail even,1
,,,,,,,,cocktail even laphroaig,1
,,,,,,,,even laphroaig cocktail,1
,,,,,,,,laphroaig cocktail lit,1
,,,,,,,,cocktail lit this,1
,,,,,,,,has superior cocktail,1
,,,,,,,,superior cocktail list,1
,,,,,,,,enjoy fresh cocktail,1
,,,,,,,,fresh cocktail delici,1
,,,,,,,,cocktail delici bite,1
,,,,,,,,shrimp cocktail sashimi,1
,,,,,,,,cocktail sashimi dim,1
,,,,,,,,underr wrong cocktail,1
,,,,,,,,wrong cocktail good,1
,,,,,,,,cocktail good dinner,1
,,,,,,,,amaz cocktail bite,1
,,,,,,,,cocktail bite import,1
,,,,,,,,notaddbeverag juic cocktail,1
,,,,,,,,juic cocktail get,1
,,,,,,,,cocktail get lot,1
,,,,,,,,brandi spike cocktail,1
,,,,,,,,spike cocktail jumbo,1
,,,,,,,,cocktail jumbo crab,1
,,,,,,,,two cocktail magic,1
,,,,,,,,cocktail magic cherri,1
,,,,,,,,margarita beer cocktail,1
,,,,,,,,raspberri mule cocktail,1
,,,,,,,,mule cocktail seem,1
,,,,,,,,cocktail seem realli,1
,,,,,,,,lunch coupl cocktail,1
,,,,,,,,coupl cocktail share,1
,,,,,,,,cocktail share delici,1
,,,,,,,,seen season cocktail,1
,,,,,,,,season cocktail menu,1
,,,,,,,,love beer cocktail,1
,,,,,,,,beer cocktail order,1
,,,,,,,,cocktail order burger,1
,,,,,,,,exchang perfect cocktail,1
,,,,,,,,perfect cocktail warmest,1
,,,,,,,,cocktail warmest recommend,1
,,,,,,,,love cocktail this,1
,,,,,,,,craft cocktail definit,1
,,,,,,,,cocktail definit make,1
,,,,,,,,craft cocktail love,1
,,,,,,,,cocktail love grill,1
,,,,,,,,rock his cocktail,1
,,,,,,,,his cocktail high,1
,,,,,,,,cocktail high level,1
,,,,,,,,stop cocktail head,1
,,,,,,,,cocktail head dinner,1
,,,,,,,,serv actual cocktail,1
,,,,,,,,actual cocktail howev,1
,,,,,,,,cocktail howev vesper,1
,,,,,,,,flavor style cocktail,1
,,,,,,,,style cocktail want,1
,,,,,,,,cocktail want beverag,1
,,,,,,,,blowtorch type cocktail,1
,,,,,,,,type cocktail rare,1
,,,,,,,,cocktail rare find,1
,,,,,,,,knowledg spirit cocktail,1
,,,,,,,,spirit cocktail mixolog,1
,,,,,,,,cocktail mixolog also,1
,,,,,,,,delici cocktail refresh,1
,,,,,,,,cocktail refresh invent,1
,,,,,,,,prepar craft cocktail,1
,,,,,,,,cocktail us comment,1
,,,,,,,,standard craft cocktail,1
,,,,,,,,craft cocktail dead,1
,,,,,,,,cocktail dead classic,1
,,,,,,,,sip signatur cocktail,1
,,,,,,,,right bartend cocktail,1
,,,,,,,,cocktail server made,1
,,,,,,,,delici cocktail chicken,1
,,,,,,,,cocktail chicken stuf,1
,,,,,,,,sip retro cocktail,1
,,,,,,,,retro cocktail million,1
,,,,,,,,even cocktail point,1
,,,,,,,,cocktail point got,1
,,,,,,,,depth knowledg cocktail,1
,,,,,,,,knowledg cocktail ever,1
,,,,,,,,shrimp cocktail mango,1
,,,,,,,,cocktail mango lobster,1
,,,,,,,,better mango cocktail,1
,,,,,,,,mango cocktail servic,1
,,,,,,,,cocktail servic profession,1
,,,,,,,,servic shrimp cocktail,1
,,,,,,,,loung has cocktail,1
,,,,,,,,has cocktail list,1
,,,,,,,,cocktail list far,1
,,,,,,,,dinner cocktail chris,1
,,,,,,,,cocktail chris server,1
,,,,,,,,mom mojito cocktail,1
,,,,,,,,mojito cocktail like,1
,,,,,,,,cocktail like georgia,1
,,,,,,,,price appet cocktail,1
,,,,,,,,appet cocktail happi,1
,,,,,,,,mess signatur cocktail,1
,,,,,,,,signatur cocktail made,1
,,,,,,,,took get cocktail,1
,,,,,,,,get cocktail item,1
,,,,,,,,cocktail item menu,1
,,,,,,,,ever tast cocktail,1
,,,,,,,,tast cocktail excel,1
,,,,,,,,notaddpriv notaddvip notaddcocktail,1
,,,,,,,,notaddvip notaddcocktail notaddwaitress,1
,,,,,,,,notaddcocktail notaddwaitress stun,1
,,,,,,,,portion cocktail great,1
,,,,,,,,rum heavi cocktail,1
,,,,,,,,heavi cocktail sing,1
,,,,,,,,cocktail sing tiki,1
,,,,,,,,quick social cocktail,1
,,,,,,,,social cocktail could,1
,,,,,,,,cocktail could turn,1
,,,,,,,,even lobster cocktail,1
,,,,,,,,lobster cocktail bf,1
,,,,,,,,cocktail bf favorit,1
,,,,,,,,global food cocktail,1
,,,,,,,,food cocktail like,1
,,,,,,,,alway point cocktail,1
,,,,,,,,cocktail servic serena,1
,,,,,,,,point attitud cocktail,1
,,,,,,,,attitud cocktail craft,1
,,,,,,,,cocktail craft led,1
,,,,,,,,like romant cocktail,1
,,,,,,,,romant cocktail point,1
,,,,,,,,wine choic cocktail,1
,,,,,,,,choic cocktail amaz,1
,,,,,,,,favorit noon cocktail,1
,,,,,,,,noon cocktail monster,1
,,,,,,,,cocktail monster yard,1
,,,,,,,,upscal chic cocktail,1
,,,,,,,,chic cocktail servic,1
,,,,,,,,cocktail servic met,1
,,,,,,,,notaddoffic notaddspeci notaddcocktail,1
,,,,,,,,notaddspeci notaddcocktail bit,1
,,,,,,,,notaddcocktail bit pricey,1
,,,,,,,,us shrimp cocktail,1
,,,,,,,,cocktail shrimp fajita,1
,,,,,,,,thought order cocktail,1
,,,,,,,,cocktail ipad great,1
,,,,,,,,craft cocktail swear,1
,,,,,,,,cocktail swear food,1
,,,,,,,,delici cocktail cours,1
,,,,,,,,cocktail cours this,1
,,,,,,,,tabl fantast cocktail,1
,,,,,,,,fantast cocktail awesom,1
,,,,,,,,cocktail awesom custom,1
,,,,,,,,notadda notaddcucumb notaddcocktail,1
,,,,,,,,notaddcucumb notaddcocktail notaddon,1
,,,,,,,,april toss cocktail,1
,,,,,,,,toss cocktail napkin,1
,,,,,,,,cocktail napkin long,1
,,,,,,,,execut food cocktail,1
,,,,,,,,food cocktail caviar,1
,,,,,,,,cocktail caviar taco,1
,,,,,,,,atmospher fun cocktail,1
,,,,,,,,cocktail menu ipad,1
,,,,,,,,notaddcocktail this place,1
,,,,,,,,yet thank cocktail,1
,,,,,,,,thank cocktail bomb,1
,,,,,,,,cocktail bomb ambienc,1
,,,,,,,,stroll amaz cocktail,1
,,,,,,,,amaz cocktail listen,1
,,,,,,,,cocktail listen bitchin,1
,,,,,,,,delici cocktail amaz,1
,,,,,,,,experi food cocktail,1
,,,,,,,,food cocktail exact,1
,,,,,,,,cocktail exact expect,1
,,,,,,,,could say cocktail,1
,,,,,,,,say cocktail sauc,1
,,,,,,,,cocktail sauc top,1
,,,,,,,,art make cocktail,1
,,,,,,,,make cocktail instead,1
,,,,,,,,cocktail instead drink,1
,,,,,,,,ingredi cocktail notaddget,1
,,,,,,,,cocktail notaddget notadddrunk,1
,,,,,,,,place understand cocktail,1
,,,,,,,,understand cocktail meant,1
,,,,,,,,drink brought cocktail,1
,,,,,,,,brought cocktail glass,1
,,,,,,,,cocktail glass fresh,1
,,,,,,,,folk decid cocktail,1
,,,,,,,,decid cocktail appet,1
,,,,,,,,cocktail appet buffet,1
,,,,,,,,two well cocktail,1
,,,,,,,,well cocktail slider,1
,,,,,,,,cocktail slider sat,1
,,,,,,,,favorit cocktail benni,1
,,,,,,,,cocktail benni blanco,1
,,,,,,,,ever excel cocktail,1
,,,,,,,,excel cocktail ambianc,1
,,,,,,,,pear cocktail hubbi,1
,,,,,,,,cocktail hubbi old,1
,,,,,,,,restaur favorit cocktail,1
,,,,,,,,favorit cocktail look,1
,,,,,,,,cocktail look glass,1
,,,,,,,,cocktail bartend amaz,1
,,,,,,,,ask wish cocktail,1
